geo_level,id,insurance_type,source,year,percent25,percent50,percent75
ME,IM606,Medicare,CMS,2020,28.0,41.71,94.4
ME,IM616,Medicare,CMS,2020,21.6,32.98,75.2
ME,IM627,Medicare,CMS,2020,30.4,48.5,102.4
ME,LT105,Medicare,CMS,2020,5.6,8.73,17.6
ME,LT106,Medicare,CMS,2020,4.8,7.76,19.2
ME,LT211,Medicare,CMS,2020,1.6,1.94,4.8
ME,LT213,Medicare,CMS,2020,2.4,3.88,8.0
ME,LT219,Medicare,CMS,2020,4.8,8.73,16.0
ME,LT313,Medicare,CMS,2020,16.8,23.28,54.4
ME,LT315,Medicare,CMS,2020,10.4,14.55,30.4
ME,LT403,Medicare,CMS,2020,69.6,98.94,206.4
ME,LT503,Medicare,CMS,2020,7.2,12.61,27.2
ME,OV116,Medicare,CMS,2020,55.2,77.6,156.8
ME,OV307,Medicare,CMS,2020,33.6,46.56,91.2
ME,OV411,Medicare,CMS,2020,136.8,191.09,412.8
ME,OV412,Medicare,CMS,2020,136.8,191.09,412.8
ME,OV521,Medicare,CMS,2020,422.4,573.27,1152.0
MI,ES001,Medicare,CMS,2020,473.6,724.59,1566.4
MI,IM104,Medicare,CMS,2020,174.4,420.98,1500.8
MI,IM211,Medicare,CMS,2020,521.6,906.95,3195.2
MI,IM403,Medicare,CMS,2020,164.0,208.55,364.8
MI,IM407,Medicare,CMS,2020,148.0,185.27,313.6
MI,IM601,Medicare,CMS,2020,38.4,47.53,78.4
MI,IM606,Medicare,CMS,2020,45.6,58.2,97.6
MI,IM616,Medicare,CMS,2020,36.0,44.62,75.2
MI,IM627,Medicare,CMS,2020,52.0,64.99,112.0
MI,LT105,Medicare,CMS,2020,7.2,8.73,14.4
MI,LT106,Medicare,CMS,2020,5.6,8.73,16.0
MI,LT211,Medicare,CMS,2020,1.6,1.94,3.2
MI,LT213,Medicare,CMS,2020,2.4,2.91,4.8
MI,LT219,Medicare,CMS,2020,4.8,10.67,17.6
MI,LT313,Medicare,CMS,2020,9.6,17.46,36.8
MI,LT315,Medicare,CMS,2020,8.8,10.67,22.4
MI,LT403,Medicare,CMS,2020,80.8,98.94,176.0
MI,OV116,Medicare,CMS,2020,64.8,78.57,142.4
MI,OV307,Medicare,CMS,2020,39.2,47.53,86.4
MI,OV411,Medicare,CMS,2020,163.2,239.59,481.6
MI,OV412,Medicare,CMS,2020,163.2,239.59,481.6
MI,OV521,Medicare,CMS,2020,460.0,598.49,1038.4
MI,PX207,Medicare,CMS,2020,4020.0,5892.75,14206.4
MN,ES001,Medicare,CMS,2020,695.2,1084.46,2596.8
MN,IM104,Medicare,CMS,2020,377.6,848.75,2088.0
MN,IM403,Medicare,CMS,2020,214.4,356.96,657.6
MN,IM407,Medicare,CMS,2020,178.4,312.34,571.2
MN,IM601,Medicare,CMS,2020,56.8,81.48,153.6
MN,IM606,Medicare,CMS,2020,69.6,101.85,180.8
MN,IM627,Medicare,CMS,2020,74.4,116.4,235.2
MN,LT105,Medicare,CMS,2020,8.8,11.64,25.6
MN,LT106,Medicare,CMS,2020,8.8,10.67,25.6
MN,LT211,Medicare,CMS,2020,2.4,2.91,8.0
MN,LT213,Medicare,CMS,2020,4.0,5.82,12.8
MN,LT219,Medicare,CMS,2020,8.0,14.55,32.0
MN,LT313,Medicare,CMS,2020,20.0,32.01,72.0
MN,LT315,Medicare,CMS,2020,12.8,18.43,44.8
MN,LT403,Medicare,CMS,2020,101.6,167.81,353.6
MN,OV116,Medicare,CMS,2020,75.2,123.19,272.0
MN,OV307,Medicare,CMS,2020,36.0,73.72,168.0
MN,OV411,Medicare,CMS,2020,280.8,436.5,819.2
MN,OV412,Medicare,CMS,2020,280.8,436.5,819.2
MN,PX207,Medicare,CMS,2020,8086.4,14432.63,30462.4
MO,ES001,Medicare,CMS,2020,629.6,1045.66,2241.6
MO,IM104,Medicare,CMS,2020,286.4,663.48,2334.4
MO,IM211,Medicare,CMS,2020,652.0,1587.89,4144.0
MO,IM403,Medicare,CMS,2020,114.4,155.2,286.4
MO,IM407,Medicare,CMS,2020,101.6,149.38,270.4
MO,IM601,Medicare,CMS,2020,24.0,32.01,59.2
MO,IM606,Medicare,CMS,2020,30.4,41.71,78.4
MO,IM616,Medicare,CMS,2020,23.2,32.98,60.8
MO,IM627,Medicare,CMS,2020,32.8,50.44,99.2
MO,LT105,Medicare,CMS,2020,9.6,11.64,22.4
MO,LT106,Medicare,CMS,2020,9.6,12.61,20.8
MO,LT211,Medicare,CMS,2020,2.4,2.91,6.4
MO,LT213,Medicare,CMS,2020,4.0,4.85,8.0
MO,LT219,Medicare,CMS,2020,6.4,11.64,20.8
MO,LT313,Medicare,CMS,2020,26.4,32.01,78.4
MO,LT315,Medicare,CMS,2020,15.2,19.4,40.0
MO,LT403,Medicare,CMS,2020,68.0,95.06,180.8
MO,OV116,Medicare,CMS,2020,52.8,72.75,139.2
MO,OV307,Medicare,CMS,2020,30.4,42.68,80.0
MO,OV411,Medicare,CMS,2020,164.8,226.01,459.2
MO,OV412,Medicare,CMS,2020,164.8,226.01,459.2
MO,OV521,Medicare,CMS,2020,455.2,613.04,1166.4
MO,PX207,Medicare,CMS,2020,4629.6,8702.84,18716.8
MS,ES001,Medicare,CMS,2020,408.8,563.57,1084.8
MS,IM104,Medicare,CMS,2020,236.8,289.06,563.2
MS,IM403,Medicare,CMS,2020,173.6,214.37,353.6
MS,IM601,Medicare,CMS,2020,41.6,50.44,84.8
MS,IM606,Medicare,CMS,2020,42.4,52.38,86.4
MS,IM616,Medicare,CMS,2020,32.8,39.77,67.2
MS,IM627,Medicare,CMS,2020,51.2,62.08,102.4
MS,LT105,Medicare,CMS,2020,12.0,17.46,28.8
MS,LT106,Medicare,CMS,2020,12.8,19.4,32.0
MS,LT211,Medicare,CMS,2020,2.4,6.79,11.2
MS,LT213,Medicare,CMS,2020,6.4,7.76,12.8
MS,LT219,Medicare,CMS,2020,5.6,16.49,28.8
MS,LT313,Medicare,CMS,2020,24.8,38.8,64.0
MS,LT315,Medicare,CMS,2020,11.2,29.1,48.0
MS,LT403,Medicare,CMS,2020,84.8,102.82,169.6
MS,LT503,Medicare,CMS,2020,34.4,41.71,68.8
MS,OV116,Medicare,CMS,2020,60.8,73.72,121.6
MS,OV307,Medicare,CMS,2020,36.8,44.62,73.6
MS,OV411,Medicare,CMS,2020,160.0,194.97,321.6
MS,OV412,Medicare,CMS,2020,160.0,194.97,321.6
MS,OV521,Medicare,CMS,2020,505.6,628.56,1078.4
MT,IM104,Medicare,CMS,2020,570.4,1004.92,2083.2
MT,IM403,Medicare,CMS,2020,187.2,230.86,387.2
MT,IM601,Medicare,CMS,2020,40.8,52.38,86.4
MT,IM606,Medicare,CMS,2020,48.0,62.08,102.4
MT,IM627,Medicare,CMS,2020,53.6,69.84,115.2
MT,LT105,Medicare,CMS,2020,9.6,11.64,22.4
MT,LT106,Medicare,CMS,2020,9.6,11.64,24.0
MT,LT211,Medicare,CMS,2020,2.4,2.91,6.4
MT,LT213,Medicare,CMS,2020,4.8,5.82,9.6
MT,LT313,Medicare,CMS,2020,26.4,32.01,52.8
MT,LT315,Medicare,CMS,2020,15.2,19.4,32.0
MT,LT403,Medicare,CMS,2020,108.0,136.77,243.2
MT,OV116,Medicare,CMS,2020,85.6,109.61,196.8
MT,OV307,Medicare,CMS,2020,50.4,65.96,118.4
NC,ES001,Medicare,CMS,2020,752.0,1126.17,2304.0
NC,IM104,Medicare,CMS,2020,648.0,1030.14,2131.2
NC,IM211,Medicare,CMS,2020,1514.4,2743.16,5361.6
NC,IM403,Medicare,CMS,2020,160.0,229.89,492.8
NC,IM407,Medicare,CMS,2020,173.6,234.74,417.6
NC,IM601,Medicare,CMS,2020,32.0,50.44,102.4
NC,IM606,Medicare,CMS,2020,41.6,57.23,121.6
NC,IM616,Medicare,CMS,2020,32.0,46.56,91.2
NC,IM627,Medicare,CMS,2020,44.8,64.99,140.8
NC,LT105,Medicare,CMS,2020,4.8,7.76,19.2
NC,LT106,Medicare,CMS,2020,4.0,7.76,19.2
NC,LT211,Medicare,CMS,2020,1.6,1.94,4.8
NC,LT213,Medicare,CMS,2020,3.2,3.88,8.0
NC,LT219,Medicare,CMS,2020,5.6,8.73,14.4
NC,LT313,Medicare,CMS,2020,17.6,26.19,46.4
NC,LT315,Medicare,CMS,2020,9.6,13.58,30.4
NC,LT403,Medicare,CMS,2020,75.2,113.49,257.6
NC,LT503,Medicare,CMS,2020,11.2,20.37,48.0
NC,OV116,Medicare,CMS,2020,61.6,96.03,201.6
NC,OV307,Medicare,CMS,2020,35.2,57.23,123.2
NC,OV411,Medicare,CMS,2020,207.2,307.49,611.2
NC,OV412,Medicare,CMS,2020,207.2,307.49,611.2
NC,OV521,Medicare,CMS,2020,452.0,646.99,1268.8
NC,PX207,Medicare,CMS,2020,9054.4,15547.16,31211.2
ND,LT105,Medicare,CMS,2020,20.8,25.22,41.6
ND,LT106,Medicare,CMS,2020,21.6,26.19,43.2
ND,LT211,Medicare,CMS,2020,5.6,6.79,11.2
ND,LT219,Medicare,CMS,2020,14.4,25.22,41.6
ND,LT313,Medicare,CMS,2020,56.8,70.81,116.8
ND,LT315,Medicare,CMS,2020,34.4,41.71,68.8
ND,LT403,Medicare,CMS,2020,127.2,166.84,299.2
ND,OV116,Medicare,CMS,2020,101.6,132.89,241.6
ND,OV307,Medicare,CMS,2020,63.2,82.45,150.4
NE,ES001,Medicare,CMS,2020,610.4,880.76,1686.4
NE,IM104,Medicare,CMS,2020,600.8,1384.19,2352.0
NE,IM211,Medicare,CMS,2020,1367.2,2757.71,6552.0
NE,IM403,Medicare,CMS,2020,188.8,237.65,403.2
NE,IM407,Medicare,CMS,2020,163.2,205.64,350.4
NE,IM601,Medicare,CMS,2020,41.6,51.41,89.6
NE,IM606,Medicare,CMS,2020,48.8,62.08,105.6
NE,IM616,Medicare,CMS,2020,38.4,48.5,83.2
NE,IM627,Medicare,CMS,2020,55.2,70.81,118.4
NE,LT105,Medicare,CMS,2020,11.2,13.58,24.0
NE,LT106,Medicare,CMS,2020,11.2,14.55,24.0
NE,LT211,Medicare,CMS,2020,3.2,3.88,6.4
NE,LT213,Medicare,CMS,2020,4.8,5.82,11.2
NE,LT219,Medicare,CMS,2020,11.2,14.55,25.6
NE,LT313,Medicare,CMS,2020,30.4,37.83,65.6
NE,LT315,Medicare,CMS,2020,17.6,23.28,38.4
NE,LT403,Medicare,CMS,2020,94.4,137.74,260.8
NE,OV116,Medicare,CMS,2020,75.2,110.58,208.0
NE,OV307,Medicare,CMS,2020,44.8,66.93,124.8
NE,OV411,Medicare,CMS,2020,218.4,314.28,600.0
NE,OV412,Medicare,CMS,2020,218.4,314.28,600.0
NE,OV521,Medicare,CMS,2020,561.6,737.2,1294.4
NE,PX207,Medicare,CMS,2020,9302.4,15350.25,32193.6
NH,IM403,Medicare,CMS,2020,158.4,194.97,534.4
NH,IM407,Medicare,CMS,2020,138.4,216.31,464.0
NH,IM601,Medicare,CMS,2020,30.4,42.68,97.6
NH,IM606,Medicare,CMS,2020,40.8,54.32,123.2
NH,IM627,Medicare,CMS,2020,44.8,80.51,153.6
NH,LT105,Medicare,CMS,2020,7.2,8.73,17.6
NH,LT106,Medicare,CMS,2020,7.2,9.7,16.0
NH,LT211,Medicare,CMS,2020,2.4,2.91,6.4
NH,LT213,Medicare,CMS,2020,3.2,4.85,8.0
NH,LT313,Medicare,CMS,2020,20.0,24.25,40.0
NH,LT315,Medicare,CMS,2020,12.0,14.55,24.0
NH,LT403,Medicare,CMS,2020,90.4,133.86,228.8
NH,OV116,Medicare,CMS,2020,69.6,99.91,166.4
NH,OV307,Medicare,CMS,2020,36.0,59.17,99.2
NH,OV411,Medicare,CMS,2020,186.4,235.71,566.4
NH,OV412,Medicare,CMS,2020,186.4,235.71,566.4
NH,OV521,Medicare,CMS,2020,493.6,666.39,1184.0
NJ,ES001,Medicare,CMS,2020,892.0,1411.35,3115.2
NJ,IM104,Medicare,CMS,2020,244.8,462.69,2230.4
NJ,IM211,Medicare,CMS,2020,916.0,1476.34,5553.6
NJ,IM403,Medicare,CMS,2020,100.0,143.56,326.4
NJ,IM407,Medicare,CMS,2020,85.6,104.76,243.2
NJ,IM601,Medicare,CMS,2020,20.8,31.04,67.2
NJ,IM606,Medicare,CMS,2020,31.2,39.77,83.2
NJ,IM616,Medicare,CMS,2020,23.2,33.95,70.4
NJ,IM627,Medicare,CMS,2020,36.0,49.47,105.6
NJ,LT105,Medicare,CMS,2020,4.8,7.76,17.6
NJ,LT106,Medicare,CMS,2020,4.8,7.76,17.6
NJ,LT211,Medicare,CMS,2020,1.6,1.94,4.8
NJ,LT213,Medicare,CMS,2020,2.4,3.88,6.4
NJ,LT219,Medicare,CMS,2020,4.8,7.76,12.8
NJ,LT313,Medicare,CMS,2020,12.8,20.37,48.0
NJ,LT315,Medicare,CMS,2020,8.0,11.64,27.2
NJ,LT403,Medicare,CMS,2020,57.6,89.24,180.8
NJ,LT503,Medicare,CMS,2020,9.6,12.61,44.8
NJ,OV116,Medicare,CMS,2020,43.2,66.93,144.0
NJ,OV307,Medicare,CMS,2020,26.4,47.53,86.4
NJ,OV411,Medicare,CMS,2020,134.4,164.9,412.8
NJ,OV412,Medicare,CMS,2020,134.4,164.9,412.8
NJ,OV521,Medicare,CMS,2020,416.0,557.75,1033.6
NJ,PX207,Medicare,CMS,2020,5491.2,10052.11,21216.0
NM,IM403,Medicare,CMS,2020,132.8,166.84,347.2
NM,IM407,Medicare,CMS,2020,124.0,151.32,310.4
NM,IM601,Medicare,CMS,2020,24.8,32.01,86.4
NM,IM606,Medicare,CMS,2020,30.4,44.62,99.2
NM,IM627,Medicare,CMS,2020,36.8,54.32,105.6
NM,LT105,Medicare,CMS,2020,6.4,15.52,38.4
NM,LT106,Medicare,CMS,2020,6.4,8.73,27.2
NM,LT211,Medicare,CMS,2020,1.6,1.94,3.2
NM,LT313,Medicare,CMS,2020,12.8,19.4,56.0
NM,LT315,Medicare,CMS,2020,9.6,12.61,22.4
NM,LT403,Medicare,CMS,2020,70.4,92.15,192.0
NM,OV116,Medicare,CMS,2020,57.6,75.66,156.8
NM,OV307,Medicare,CMS,2020,34.4,43.65,88.0
NM,OV411,Medicare,CMS,2020,149.6,211.46,424.0
NM,OV412,Medicare,CMS,2020,149.6,211.46,424.0
NM,OV521,Medicare,CMS,2020,429.6,612.07,1134.4
NV,ES001,Medicare,CMS,2020,955.2,1396.8,3174.4
NV,IM104,Medicare,CMS,2020,772.0,1104.83,2718.4
NV,IM403,Medicare,CMS,2020,104.8,136.77,288.0
NV,IM407,Medicare,CMS,2020,95.2,118.34,228.8
NV,IM601,Medicare,CMS,2020,22.4,29.1,57.6
NV,IM606,Medicare,CMS,2020,30.4,38.8,76.8
NV,IM616,Medicare,CMS,2020,22.4,29.1,57.6
NV,IM627,Medicare,CMS,2020,34.4,43.65,86.4
NV,LT105,Medicare,CMS,2020,4.8,6.79,11.2
NV,LT106,Medicare,CMS,2020,4.8,7.76,12.8
NV,LT211,Medicare,CMS,2020,1.6,1.94,3.2
NV,LT313,Medicare,CMS,2020,15.2,19.4,52.8
NV,LT315,Medicare,CMS,2020,8.8,11.64,32.0
NV,LT403,Medicare,CMS,2020,66.4,84.39,158.4
NV,OV116,Medicare,CMS,2020,52.8,66.93,128.0
NV,OV307,Medicare,CMS,2020,32.0,40.74,80.0
NV,OV411,Medicare,CMS,2020,126.4,153.26,369.6
NV,OV412,Medicare,CMS,2020,126.4,153.26,369.6
NV,OV521,Medicare,CMS,2020,396.8,513.13,1001.6
NY,ES001,Medicare,CMS,2020,667.2,1236.75,3203.2
NY,IM104,Medicare,CMS,2020,186.4,410.31,1368.0
NY,IM211,Medicare,CMS,2020,824.8,1432.69,4678.4
NY,IM403,Medicare,CMS,2020,121.6,172.66,340.8
NY,IM407,Medicare,CMS,2020,105.6,148.41,304.0
NY,IM601,Medicare,CMS,2020,24.8,38.8,73.6
NY,IM606,Medicare,CMS,2020,30.4,44.62,88.0
NY,IM616,Medicare,CMS,2020,23.2,35.89,68.8
NY,IM627,Medicare,CMS,2020,34.4,50.44,99.2
NY,LT105,Medicare,CMS,2020,5.6,8.73,17.6
NY,LT106,Medicare,CMS,2020,6.4,9.7,19.2
NY,LT211,Medicare,CMS,2020,1.6,1.94,4.8
NY,LT213,Medicare,CMS,2020,2.4,3.88,8.0
NY,LT219,Medicare,CMS,2020,6.4,8.73,16.0
NY,LT313,Medicare,CMS,2020,18.4,39.77,65.6
NY,LT315,Medicare,CMS,2020,10.4,18.43,40.0
NY,LT403,Medicare,CMS,2020,62.4,96.03,198.4
NY,OV116,Medicare,CMS,2020,50.4,76.63,156.8
NY,OV307,Medicare,CMS,2020,26.4,44.62,92.8
NY,OV411,Medicare,CMS,2020,110.4,265.78,537.6
NY,OV412,Medicare,CMS,2020,110.4,265.78,537.6
NY,OV521,Medicare,CMS,2020,414.4,575.21,1043.2
NY,PX207,Medicare,CMS,2020,6037.6,10141.35,24083.2
OH,ES001,Medicare,CMS,2020,652.0,1124.23,2580.8
OH,IM104,Medicare,CMS,2020,410.4,781.82,1787.2
OH,IM211,Medicare,CMS,2020,966.4,1687.8,3392.0
OH,IM403,Medicare,CMS,2020,106.4,153.26,313.6
OH,IM407,Medicare,CMS,2020,96.8,139.68,260.8
OH,IM601,Medicare,CMS,2020,23.2,29.1,65.6
OH,IM606,Medicare,CMS,2020,24.8,35.89,72.0
OH,IM616,Medicare,CMS,2020,20.0,29.1,59.2
OH,IM627,Medicare,CMS,2020,28.0,43.65,86.4
OH,LT105,Medicare,CMS,2020,3.2,3.88,12.8
OH,LT106,Medicare,CMS,2020,4.0,4.85,14.4
OH,LT211,Medicare,CMS,2020,1.6,2.91,4.8
OH,LT213,Medicare,CMS,2020,1.6,1.94,4.8
OH,LT219,Medicare,CMS,2020,3.2,3.88,11.2
OH,LT313,Medicare,CMS,2020,9.6,11.64,32.0
OH,LT315,Medicare,CMS,2020,4.8,5.82,19.2
OH,LT403,Medicare,CMS,2020,65.6,87.3,160.0
OH,LT503,Medicare,CMS,2020,5.6,7.76,28.8
OH,OV116,Medicare,CMS,2020,50.4,64.99,120.0
OH,OV307,Medicare,CMS,2020,30.4,38.8,68.8
OH,OV411,Medicare,CMS,2020,121.6,187.21,398.4
OH,OV412,Medicare,CMS,2020,121.6,187.21,398.4
OH,OV521,Medicare,CMS,2020,379.2,506.34,1004.8
OH,PX207,Medicare,CMS,2020,4893.6,9828.04,26409.6
OK,ES001,Medicare,CMS,2020,593.6,869.12,1801.6
OK,IM104,Medicare,CMS,2020,202.4,292.94,699.2
OK,IM403,Medicare,CMS,2020,128.0,158.11,273.6
OK,IM407,Medicare,CMS,2020,111.2,136.77,248.0
OK,IM601,Medicare,CMS,2020,21.6,30.07,56.0
OK,IM606,Medicare,CMS,2020,24.8,36.86,64.0
OK,IM616,Medicare,CMS,2020,20.0,28.13,48.0
OK,IM627,Medicare,CMS,2020,30.4,43.65,75.2
OK,LT105,Medicare,CMS,2020,7.2,8.73,14.4
OK,LT106,Medicare,CMS,2020,7.2,8.73,14.4
OK,LT211,Medicare,CMS,2020,1.6,1.94,3.2
OK,LT213,Medicare,CMS,2020,3.2,3.88,6.4
OK,LT219,Medicare,CMS,2020,6.4,8.73,16.0
OK,LT313,Medicare,CMS,2020,20.0,24.25,41.6
OK,LT315,Medicare,CMS,2020,12.0,14.55,24.0
OK,LT403,Medicare,CMS,2020,66.4,92.15,156.8
OK,LT503,Medicare,CMS,2020,12.0,14.55,35.2
OK,OV116,Medicare,CMS,2020,53.6,73.72,124.8
OK,OV307,Medicare,CMS,2020,32.0,43.65,73.6
OK,OV411,Medicare,CMS,2020,132.8,186.24,390.4
OK,OV412,Medicare,CMS,2020,132.8,186.24,390.4
OK,OV521,Medicare,CMS,2020,440.8,610.13,1051.2
OK,PX207,Medicare,CMS,2020,7731.2,11575.98,23508.8
OR,IM104,Medicare,CMS,2020,353.6,518.95,1153.6
OR,IM211,Medicare,CMS,2020,1188.0,1741.15,3350.4
OR,IM403,Medicare,CMS,2020,203.2,308.46,582.4
OR,IM407,Medicare,CMS,2020,210.4,300.7,564.8
OR,IM601,Medicare,CMS,2020,44.0,65.96,126.4
OR,IM606,Medicare,CMS,2020,50.4,64.02,128.0
OR,IM627,Medicare,CMS,2020,57.6,82.45,160.0
OR,LT105,Medicare,CMS,2020,8.8,11.64,20.8
OR,LT106,Medicare,CMS,2020,7.2,11.64,22.4
OR,LT211,Medicare,CMS,2020,1.6,1.94,4.8
OR,LT213,Medicare,CMS,2020,3.2,4.85,8.0
OR,LT219,Medicare,CMS,2020,7.2,10.67,20.8
OR,LT313,Medicare,CMS,2020,24.8,32.01,62.4
OR,LT315,Medicare,CMS,2020,14.4,19.4,33.6
OR,LT403,Medicare,CMS,2020,133.6,167.81,329.6
OR,OV116,Medicare,CMS,2020,108.0,132.89,265.6
OR,OV307,Medicare,CMS,2020,51.2,79.54,153.6
OR,OV411,Medicare,CMS,2020,189.6,338.53,692.8
OR,OV412,Medicare,CMS,2020,189.6,338.53,692.8
OR,OV521,Medicare,CMS,2020,596.8,801.22,1470.4
PA,ES001,Medicare,CMS,2020,575.2,936.05,2200.0
PA,IM104,Medicare,CMS,2020,234.4,535.44,1356.8
PA,IM211,Medicare,CMS,2020,861.6,1709.14,4360.0
PA,IM403,Medicare,CMS,2020,124.0,193.03,384.0
PA,IM407,Medicare,CMS,2020,105.6,183.33,352.0
PA,IM601,Medicare,CMS,2020,25.6,32.98,62.4
PA,IM606,Medicare,CMS,2020,31.2,43.65,86.4
PA,IM616,Medicare,CMS,2020,24.0,33.95,73.6
PA,IM627,Medicare,CMS,2020,36.0,48.5,97.6
PA,LT105,Medicare,CMS,2020,5.6,8.73,16.0
PA,LT106,Medicare,CMS,2020,5.6,8.73,16.0
PA,LT211,Medicare,CMS,2020,1.6,2.91,4.8
PA,LT213,Medicare,CMS,2020,2.4,3.88,6.4
PA,LT219,Medicare,CMS,2020,5.6,8.73,14.4
PA,LT313,Medicare,CMS,2020,14.4,22.31,40.0
PA,LT315,Medicare,CMS,2020,8.8,13.58,24.0
PA,LT403,Medicare,CMS,2020,68.8,97.0,211.2
PA,OV116,Medicare,CMS,2020,53.6,75.66,164.8
PA,OV307,Medicare,CMS,2020,30.4,44.62,88.0
PA,OV411,Medicare,CMS,2020,146.4,217.28,500.8
PA,OV412,Medicare,CMS,2020,146.4,217.28,500.8
PA,OV521,Medicare,CMS,2020,427.2,576.18,1096.0
PA,PX207,Medicare,CMS,2020,5386.4,9537.04,22166.4
RI,ES001,Medicare,CMS,2020,524.0,860.39,2289.6
RI,IM403,Medicare,CMS,2020,135.2,165.87,289.6
RI,IM407,Medicare,CMS,2020,116.8,150.35,270.4
RI,IM601,Medicare,CMS,2020,30.4,36.86,118.4
RI,IM606,Medicare,CMS,2020,36.0,43.65,73.6
RI,IM616,Medicare,CMS,2020,28.0,33.95,56.0
RI,IM627,Medicare,CMS,2020,40.0,48.5,83.2
RI,LT105,Medicare,CMS,2020,5.6,6.79,11.2
RI,LT106,Medicare,CMS,2020,6.4,7.76,12.8
RI,LT211,Medicare,CMS,2020,1.6,1.94,3.2
RI,LT313,Medicare,CMS,2020,15.2,19.4,35.2
RI,LT315,Medicare,CMS,2020,8.0,11.64,22.4
RI,LT403,Medicare,CMS,2020,74.4,97.97,174.4
RI,OV116,Medicare,CMS,2020,60.0,80.51,145.6
RI,OV307,Medicare,CMS,2020,36.8,48.5,86.4
SC,ES001,Medicare,CMS,2020,631.2,945.75,1803.2
SC,IM104,Medicare,CMS,2020,383.2,707.13,1590.4
SC,IM211,Medicare,CMS,2020,1016.0,1792.56,3497.6
SC,IM403,Medicare,CMS,2020,120.0,173.63,382.4
SC,IM407,Medicare,CMS,2020,114.4,143.56,315.2
SC,IM601,Medicare,CMS,2020,25.6,41.71,91.2
SC,IM606,Medicare,CMS,2020,31.2,46.56,102.4
SC,IM616,Medicare,CMS,2020,26.4,42.68,70.4
SC,IM627,Medicare,CMS,2020,35.2,54.32,115.2
SC,LT105,Medicare,CMS,2020,9.6,16.49,33.6
SC,LT106,Medicare,CMS,2020,8.0,13.58,24.0
SC,LT211,Medicare,CMS,2020,4.8,5.82,11.2
SC,LT213,Medicare,CMS,2020,4.8,7.76,14.4
SC,LT219,Medicare,CMS,2020,9.6,17.46,35.2
SC,LT313,Medicare,CMS,2020,20.0,32.01,70.4
SC,LT315,Medicare,CMS,2020,19.2,30.07,57.6
SC,LT403,Medicare,CMS,2020,76.8,104.76,192.0
SC,LT503,Medicare,CMS,2020,30.4,38.8,73.6
SC,OV116,Medicare,CMS,2020,48.0,69.84,126.4
SC,OV307,Medicare,CMS,2020,29.6,41.71,80.0
SC,OV411,Medicare,CMS,2020,141.6,198.85,398.4
SC,OV412,Medicare,CMS,2020,141.6,198.85,398.4
SC,OV521,Medicare,CMS,2020,442.4,607.22,1105.6
SC,PX207,Medicare,CMS,2020,7833.6,12093.96,26838.4
SD,IM601,Medicare,CMS,2020,46.4,62.08,104.0
SD,IM606,Medicare,CMS,2020,60.8,74.69,123.2
SD,IM627,Medicare,CMS,2020,68.8,83.42,137.6
SD,LT105,Medicare,CMS,2020,7.2,8.73,14.4
SD,LT106,Medicare,CMS,2020,8.0,9.7,16.0
SD,LT211,Medicare,CMS,2020,2.4,2.91,4.8
SD,LT213,Medicare,CMS,2020,4.0,4.85,8.0
SD,LT219,Medicare,CMS,2020,7.2,8.73,16.0
SD,LT313,Medicare,CMS,2020,20.0,24.25,40.0
SD,LT315,Medicare,CMS,2020,12.0,14.55,24.0
SD,LT403,Medicare,CMS,2020,121.6,160.05,267.2
SD,OV116,Medicare,CMS,2020,93.6,125.13,209.6
SD,OV307,Medicare,CMS,2020,31.2,74.69,126.4
TN,ES001,Medicare,CMS,2020,596.8,1013.65,2284.8
TN,IM104,Medicare,CMS,2020,168.8,261.9,660.8
TN,IM211,Medicare,CMS,2020,505.6,753.69,1715.2
TN,IM403,Medicare,CMS,2020,117.6,171.69,353.6
TN,IM407,Medicare,CMS,2020,116.8,161.99,344.0
TN,IM601,Medicare,CMS,2020,23.2,33.95,76.8
TN,IM606,Medicare,CMS,2020,31.2,49.47,102.4
TN,IM616,Medicare,CMS,2020,24.0,39.77,75.2
TN,IM627,Medicare,CMS,2020,37.6,62.08,120.0
TN,LT105,Medicare,CMS,2020,4.0,4.85,12.8
TN,LT106,Medicare,CMS,2020,4.8,6.79,14.4
TN,LT211,Medicare,CMS,2020,1.6,1.94,3.2
TN,LT213,Medicare,CMS,2020,2.4,2.91,6.4
TN,LT219,Medicare,CMS,2020,4.0,6.79,14.4
TN,LT313,Medicare,CMS,2020,11.2,16.49,38.4
TN,LT315,Medicare,CMS,2020,8.0,9.7,24.0
TN,LT403,Medicare,CMS,2020,72.8,102.82,225.6
TN,LT503,Medicare,CMS,2020,8.0,10.67,24.0
TN,OV116,Medicare,CMS,2020,56.8,80.51,176.0
TN,OV307,Medicare,CMS,2020,33.6,46.56,99.2
TN,OV411,Medicare,CMS,2020,171.2,253.17,577.6
TN,OV412,Medicare,CMS,2020,171.2,253.17,577.6
TN,OV521,Medicare,CMS,2020,444.8,588.79,1096.0
TN,PX207,Medicare,CMS,2020,3790.4,6773.51,14048.0
TX,ES001,Medicare,CMS,2020,602.4,1059.24,2528.0
TX,IM104,Medicare,CMS,2020,380.8,709.07,1942.4
TX,IM211,Medicare,CMS,2020,998.4,1738.24,4411.2
TX,IM403,Medicare,CMS,2020,94.4,124.16,294.4
TX,IM407,Medicare,CMS,2020,85.6,131.92,332.8
TX,IM601,Medicare,CMS,2020,21.6,32.01,68.8
